player_id,player,b_total_pa,exit_velocity_avg,iz_contact_percent,z_swing_percent,oz_swing_percent,barrel_batted_rate,hard_hit_percent,woba,xwoba,xslg,age,primary_position,bats,mlb_debut,team,team_id,team_abbr,pull_air_pct,bb_count,composite_z,min_z,rank_composite_z,z_ev,z_pullair,z_izcon,z_swgdec,swg_dec,pos_match,age_ok,pa_ok,team_ok,contract_through,contract_type,contract_note,yrs_since_debut,est_yrs_to_fa,years_left
808959,Munetaka Murakami,122,94.9,68.2,62.3,21.3,22.2,61.9,0.407,0.403,0.597,26.24,1B,L,2026-03-26,Chicago White Sox,145.0,CWS,19.047619047619047,42.0,0.1273141122588946,-2.49465679433986,117.0,2.003715881918012,0.2641543156345859,-2.49465679433986,0.7360430458228411,70.5,True,True,True,True,,,,0.09,5.9,6
672724,Oswald Peraza,84,88.7,82.4,74.8,36.2,10.3,37.9,0.369,0.339,0.427,25.87,2B,R,2022-09-02,Los Angeles Angels,108.0,LAA,19.148936170212767,47.0,0.0605959296132227,-0.2473858631220228,133.0,-0.1858871825668847,0.2783136663384845,-0.2473858631220228,0.3973430978033141,69.3,True,True,True,True,,,,3.66,2.3,2
678554,Curtis Mead,64,88.4,93.3,58.1,27.9,8.7,43.5,0.291,0.331,0.424,25.51,1B,R,2023-08-04,Washington Nationals,120.0,WSH,15.384615384615383,39.0,0.0374822136998418,-0.7881067202650281,140.0,-0.2918357179451851,-0.247760671352509,1.47763196436209,-0.7881067202650281,65.1,True,True,True,True,,,,2.74,3.3,3
676391,Ernie Clement,113,86.7,93.7,71.8,45.0,0.0,27.1,0.325,0.272,0.35,30.1,2B,R,2021-06-13,Toronto Blue Jays,141.0,TOR,22.352941176470587,85.0,0.0267188205670979,-1.2679316466260222,145.0,-0.8922107517555607,0.7260823097747054,1.540935370875269,-1.2679316466260222,63.4,True,True,True,True,,,,4.88,1.1,1
669236,Jeremiah Jackson,93,88.0,80.5,79.9,41.5,8.7,33.3,0.327,0.31,0.43,26.09,2B,R,2025-08-01,Baltimore Orioles,110.0,BAL,22.22222222222222,54.0,0.0239386493289698,-0.5480770440596217,147.0,-0.4331004317829223,0.7078139710234014,-0.5480770440596217,0.3691181021350219,69.2,True,True,True,True,,,,0.74,5.3,5
660162,Yoán Moncada,92,90.2,81.0,53.0,19.0,8.7,41.3,0.321,0.294,0.31,30.92,3B,S,2016-09-02,Los Angeles Angels,108.0,LAA,20.512820512820515,39.0,0.0229990540671135,-0.4689477859181485,148.0,0.3438554943246222,0.4689203104294241,-0.4689477859181485,-0.2518318025674435,67.0,True,True,True,True,2026.0,ARB,Oswald Peraza; FA depending on options,9.65,0.0,0
677942,Blaze Alexander,65,92.1,70.0,85.5,33.8,2.6,48.7,0.206,0.311,0.355,26.88,3B,R,2024-03-28,Baltimore Orioles,110.0,BAL,8.571428571428571,35.0,-0.0371927032621602,-2.209791465030557,164.0,1.0148628850538617,-1.199922547148505,-2.209791465030557,2.24608031407656,75.85,True,True,True,True,,,,2.09,3.9,4
691785,Marcelo Mayer,76,88.0,87.9,71.7,23.8,10.3,43.1,0.31,0.301,0.353,23.38,2B,L,2025-05-24,Boston Red Sox,111.0,BOS,2.3255813953488373,43.0,-0.0432640459824374,-2.0727971249599886,166.0,-0.4331004317829223,-2.0727971249599886,0.6230359764341815,1.7098053963789794,73.95,True,True,True,True,,,,0.93,5.1,5
650333,Luis Arraez,115,86.2,93.6,66.5,29.8,0.0,17.1,0.32,0.315,0.374,29.05,2B,L,2019-05-18,San Francisco Giants,137.0,SF,11.538461538461538,78.0,-0.0499369733850482,-1.0687916440527296,168.0,-1.0687916440527296,-0.7852714076889583,1.5251095192469732,0.1292056389545217,68.35,True,True,True,True,,,,6.95,0.0,0
678391,Jorbit Vivas,69,82.0,95.3,78.2,27.8,2.0,23.5,0.34,0.304,0.288,25.14,3B,L,2025-05-02,Washington Nationals,120.0,WSH,5.128205128205129,39.0,-0.0941067337761725,-2.5520711393489504,176.0,-2.5520711393489504,-1.6811226349163744,1.7941489969279822,2.0626178422326524,75.2,True,True,True,True,,,,0.99,5.0,5
